Status,CPU,RAM,Storage,GPU,Screen,Price,apple,asus,dell,hp,lenovo,microsoft,msi,other,samsung,toshiba
0,3,3,3,1.0,14.0,1599.65,0,1,0,0,0,0,0,0,0,0
0,3,3,3,1.0,14.0,1997.09,0,0,0,1,0,0,0,0,0,0
0,2,2,3,0.0,14.0,699.0,0,0,0,0,1,0,0,0,0,0
0,2,1,4,2.0,15.6,651.63,0,0,0,0,1,0,0,0,0,0
1,3,3,4,2.0,15.6,1899.0,0,1,0,0,0,0,0,0,0,0
1,3,4,4,2.0,15.6,1899.0,0,0,0,0,0,0,1,0,0,0
1,3,4,4,2.0,17.3,1792.89,0,1,0,0,0,0,0,0,0,0
1,3,3,4,2.0,16.0,1106.09,0,0,0,0,0,0,0,0,0,0
1,3,4,4,1.0,15.6,1014.19,0,0,0,0,0,0,1,0,0,0
0,3,3,3,1.0,15.6,1854.36,0,0,0,0,0,0,0,0,1,0
0,1,2,3,1.0,15.6,499.0,0,0,0,0,1,0,0,0,0,0
0,2,2,3,1.0,13.5,1576.27,0,0,0,0,0,1,0,0,0,0
0,3,2,3,1.0,15.6,809.01,0,0,0,0,0,0,0,0,0,0
1,2,2,3,1.0,14.0,403.23,0,1,0,0,0,0,0,0,0,0
0,3,2,3,1.0,15.0,1649.0,0,0,0,0,0,1,0,0,0,0
0,2,2,3,1.0,14.0,1032.38,0,0,1,0,0,0,0,0,0,0
0,3,2,3,2.0,14.0,918.0,0,1,0,0,0,0,0,0,0,0
0,3,3,3,1.0,15.0,2349.0,0,0,0,0,0,0,0,0,1,0
0,2,2,3,1.0,13.9,1710.93,0,0,0,0,1,0,0,0,0,0
0,1,2,3,2.0,15.6,576.66,0,0,0,0,1,0,0,0,0,0
1,3,4,4,1.0,17.3,1465.79,0,1,0,0,0,0,0,0,0,0
0,2,3,3,1.0,15.6,729.78,0,1,0,0,0,0,0,0,0,0
1,3,2,3,2.0,14.0,711.95,0,0,0,0,1,0,0,0,0,0
1,3,4,4,1.0,17.3,2899.0,0,0,0,0,0,0,1,0,0,0
0,3,2,3,0.0,14.0,2004.11,0,1,0,0,0,0,0,0,0,0
0,3,2,4,2.0,17.3,2189.2200000000003,0,0,1,0,0,0,0,0,0,0
0,3,4,4,1.0,17.3,2249.0,0,0,0,0,0,0,1,0,0,0
0,4,3,3,1.0,16.2,2729.01,1,0,0,0,0,0,0,0,0,0
1,1,2,3,1.0,14.0,499.0,0,1,0,0,0,0,0,0,0,0
0,3,3,4,1.0,13.3,1499.01,0,0,0,0,0,0,1,0,0,0
0,3,2,3,1.0,14.0,1641.0,0,0,0,1,0,0,0,0,0,0
0,0,1,1,2.0,11.6,379.85,0,0,0,0,0,0,0,0,0,0
1,3,3,3,2.0,14.0,1349.0,0,0,0,0,0,0,1,0,0,0
1,3,3,3,1.0,15.6,835.24,0,0,0,0,0,0,0,1,0,0
0,3,3,3,1.0,15.6,1383.44,0,0,1,0,0,0,0,0,0,0
0,5,3,4,2.0,13.4,2420.65,0,1,0,0,0,0,0,0,0,0
0,3,2,3,2.0,15.6,1269.0,0,1,0,0,0,0,0,0,0,0
0,3,2,3,1.0,15.0,1000.0,0,1,0,0,0,0,0,0,0,0
1,2,3,4,2.0,13.3,1491.33,1,0,0,0,0,0,0,0,0,0
0,5,5,5,2.0,16.0,5758.14,0,1,0,0,0,0,0,0,0,0
1,3,3,4,2.0,15.6,2199.0,0,1,0,0,0,0,0,0,0,0
1,3,4,4,1.0,15.6,1799.0,0,0,0,0,1,0,0,0,0,0
0,0,1,1,2.0,11.6,379.85,0,0,0,0,0,0,0,0,0,0
1,3,3,4,1.0,15.6,757.53,0,1,0,0,0,0,0,0,0,0
0,0,2,2,2.0,13.3,599.0,0,0,0,0,1,0,0,0,0,0
1,5,3,4,2.0,15.6,1699.0,0,0,0,0,0,0,1,0,0,0
0,3,2,3,1.0,15.6,2208.0,0,0,0,1,0,0,0,0,0,0
1,3,3,4,3.0,13.4,1899.99,0,0,0,0,0,0,0,1,0,0
0,0,3,3,1.0,17.3,1657.43,0,1,0,0,0,0,0,0,0,0
1,2,2,3,3.0,14.0,659.44,0,0,0,0,0,0,1,0,0,0
0,0,2,4,2.0,15.6,459.03,0,0,0,0,1,0,0,0,0,0
1,3,3,4,1.0,15.6,1600.0,0,1,0,0,0,0,0,0,0,0
1,3,3,3,2.0,12.3,1094.03,0,0,0,0,0,1,0,0,0,0
0,3,3,4,1.0,17.3,1927.84,0,0,0,0,0,0,1,0,0,0
0,3,3,3,1.0,15.6,755.0,0,1,0,0,0,0,0,0,0,0
0,2,1,2,1.0,13.3,942.67,0,0,0,0,1,0,0,0,0,0
0,2,2,3,1.0,16.0,500.0,0,1,0,0,0,0,0,0,0,0
1,1,2,3,1.0,15.6,874.6,0,0,0,0,1,0,0,0,0,0
0,2,2,3,2.0,15.6,761.0,0,0,0,1,0,0,0,0,0,0
0,3,3,3,2.0,14.0,2023.37,0,0,0,0,0,0,1,0,0,0
1,3,3,4,1.0,15.6,652.19,0,1,0,0,0,0,0,0,0,0
0,3,3,4,1.0,15.6,1553.68,0,0,0,0,1,0,0,0,0,0
1,3,2,3,2.0,15.6,699.0,0,1,0,0,0,0,0,0,0,0
0,2,3,3,1.0,13.3,1561.0,0,0,0,0,0,0,0,0,1,0
0,2,3,3,1.0,15.6,779.01,0,0,0,0,1,0,0,0,0,0
1,3,2,3,2.0,15.6,427.59,0,0,0,0,0,0,0,1,0,0
0,1,2,3,2.0,14.0,640.9300000000001,0,0,0,0,1,0,0,0,0,0
1,3,4,4,1.0,15.6,1592.89,0,0,0,0,0,0,1,0,0,0
1,3,3,3,2.0,15.6,2677.83,0,0,0,1,0,0,0,0,0,0
0,1,2,3,2.0,15.6,586.66,0,0,0,1,0,0,0,0,0,0
0,5,4,4,1.0,13.4,3943.37,0,1,0,0,0,0,0,0,0,0
1,3,3,4,2.0,15.6,1183.68,0,1,0,0,0,0,0,0,0,0
1,2,2,3,2.0,15.6,1074.06,0,0,0,1,0,0,0,0,0,0
1,3,3,4,1.0,15.6,914.64,0,0,0,0,0,0,0,0,0,0
0,3,3,3,1.0,15.6,1175.01,0,1,0,0,0,0,0,0,0,0
1,2,2,3,0.0,14.0,579.0,0,1,0,0,0,0,0,0,0,0
0,2,2,3,3.0,15.6,338.81,0,0,0,0,0,0,0,1,0,0
0,1,1,4,1.0,15.6,619.5300000000001,0,0,0,0,1,0,0,0,0,0
0,2,2,4,1.0,15.6,722.25,0,0,1,0,0,0,0,0,0,0
0,3,3,3,1.0,13.3,1764.43,0,0,1,0,0,0,0,0,0,0
0,2,2,3,0.0,15.6,454.33,0,0,0,1,0,0,0,0,0,0
0,3,3,4,3.0,15.6,1149.04,0,1,0,0,0,0,0,0,0,0
0,3,1,4,1.0,15.6,854.9300000000001,0,0,0,0,1,0,0,0,0,0
0,3,2,4,2.0,15.6,817.48,0,0,0,1,0,0,0,0,0,0
1,2,2,3,1.0,12.5,358.99,0,0,0,0,1,0,0,0,0,0
1,3,3,3,1.0,15.6,670.53,0,0,0,0,0,0,0,0,0,0
0,2,3,3,1.0,13.5,1846.85,0,0,0,0,0,1,0,0,0,0
0,2,2,3,2.0,13.3,919.0,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1.0,14.0,369.27,0,0,0,0,0,0,0,0,1,0
1,3,3,4,1.0,17.3,2699.99,0,0,0,0,0,0,0,1,0,0
0,4,2,1,1.0,14.0,449.01,0,1,0,0,0,0,0,0,0,0
1,2,2,2,1.0,13.3,658.25,1,0,0,0,0,0,0,0,0,0
0,2,3,3,1.0,15.6,839.0,0,0,0,0,0,0,1,0,0,0
0,1,2,3,2.0,15.6,394.0,0,0,0,0,0,0,0,0,0,0
1,3,3,3,3.0,14.0,1619.46,0,0,0,1,0,0,0,0,0,0
1,3,4,4,3.0,17.0,4499.0,0,0,0,0,0,0,1,0,0,0
0,1,1,4,0.0,15.6,501.83,0,0,0,1,0,0,0,0,0,0
0,1,1,2,0.0,15.6,533.9300000000001,0,0,1,0,0,0,0,0,0,0
0,3,3,2,1.0,15.6,1817.93,0,0,0,0,0,0,0,0,1,0
0,3,2,2,1.0,15.6,1186.63,0,0,0,0,1,0,0,0,0,0
0,0,2,3,1.0,15.6,411.0,0,0,0,0,1,0,0,0,0,0
0,0,2,3,1.0,14.1,329.91,0,0,0,0,0,0,0,1,0,0
0,1,2,3,1.0,14.0,449.9,0,0,0,0,0,0,0,1,0,0
0,3,3,3,1.0,14.0,1719.0,0,1,0,0,0,0,0,0,0,0
0,3,3,3,2.0,15.6,789.0,0,1,0,0,0,0,0,0,0,0
0,0,2,3,1.0,14.0,239.0,0,0,0,0,0,0,0,1,0,0
0,3,3,4,0.0,15.6,3299.99,0,0,0,0,0,0,0,1,0,0
1,2,3,3,1.0,13.3,1151.84,0,0,0,0,1,0,0,0,0,0
0,2,2,2,1.0,15.6,897.73,0,1,0,0,0,0,0,0,0,0
0,0,2,3,2.0,13.0,436.56,0,0,0,0,0,0,0,1,0,0
0,3,3,3,1.0,14.0,1199.0,0,1,0,0,0,0,0,0,0,0
0,2,2,3,2.0,15.6,1523.0,0,0,0,0,0,0,1,0,0,0
1,4,2,3,2.0,13.3,1029.76,1,0,0,0,0,0,0,0,0,0
1,3,4,4,1.0,17.3,1297.04,0,0,0,1,0,0,0,0,0,0
1,3,3,4,1.0,17.3,1599.0,0,0,0,0,0,0,1,0,0,0
1,2,2,3,2.0,15.6,713.83,0,0,0,0,1,0,0,0,0,0
1,2,3,3,2.0,14.0,1049.0,0,0,0,0,1,0,0,0,0,0
1,3,3,3,3.0,15.6,1043.24,0,0,0,0,0,0,0,1,0,0
1,3,4,4,1.0,15.6,1322.09,0,0,0,0,0,0,1,0,0,0
0,3,3,3,0.0,15.4,3058.0600000000004,1,0,0,0,0,0,0,0,0,0
0,2,2,3,1.0,14.0,1872.0,0,0,0,0,1,0,0,0,0,0
0,3,4,3,1.0,17.3,2994.9300000000003,0,1,0,0,0,0,0,0,0,0
0,2,2,3,3.0,13.3,1496.9193,0,0,0,1,0,0,0,0,0,0
0,2,1,3,0.0,14.0,1701.3000000000002,0,0,0,1,0,0,0,0,0,0
0,2,2,3,1.0,15.6,1003.0,0,0,1,0,0,0,0,0,0,0
0,2,1,2,1.0,15.6,976.375,0,0,1,0,0,0,0,0,0,0
1,3,2,3,1.0,15.6,475.83,0,0,0,0,0,0,0,0,0,0
0,2,2,3,0.0,14.0,999.0,0,0,0,0,0,0,0,1,0,0
0,2,2,3,1.0,14.0,1091.0,0,0,1,0,0,0,0,0,0,0
0,3,2,4,1.0,15.6,1282.93,0,0,1,0,0,0,0,0,0,0
1,2,3,3,1.0,14.0,529.0,0,0,1,0,0,0,0,0,0,0
1,2,2,3,1.0,13.0,634.25,1,0,0,0,0,0,0,0,0,0
0,0,1,3,2.0,15.6,309.23,0,0,0,0,0,0,0,0,0,0
1,2,2,3,1.0,13.3,490.0,0,0,0,1,0,0,0,0,0,0
0,3,3,4,1.0,15.6,1335.01,0,1,0,0,0,0,0,0,0,0
0,4,3,3,1.0,13.3,1349.0,1,0,0,0,0,0,0,0,0,0
0,3,3,3,1.0,13.3,1871.323,0,1,0,0,0,0,0,0,0,0
1,2,3,3,1.0,14.0,999.0,0,0,0,0,1,0,0,0,0,0
0,0,2,2,1.0,15.6,579.21,0,0,0,0,1,0,0,0,0,0
1,2,2,3,1.0,13.3,895.0,1,0,0,0,0,0,0,0,0,0
0,2,2,3,1.0,14.0,1526.89,0,0,1,0,0,0,0,0,0,0
1,0,2,3,1.0,12.0,553.58,1,0,0,0,0,0,0,0,0,0
0,2,1,3,1.0,15.6,780.993,0,0,1,0,0,0,0,0,0,0
0,3,2,3,2.0,15.6,600.57,0,0,0,1,0,0,0,0,0,0
0,3,3,3,1.0,15.6,641.0,0,0,0,1,0,0,0,0,0,0
1,3,4,4,0.0,15.6,1746.33,0,0,0,0,0,0,1,0,0,0
0,0,1,2,0.0,15.6,448.33,0,1,0,0,0,0,0,0,0,0
0,3,3,3,1.0,15.6,1645.0073000000002,0,0,1,0,0,0,0,0,0,0
0,3,2,3,0.0,15.6,1947.4,0,0,1,0,0,0,0,0,0,0
0,2,3,3,1.0,15.6,1526.5262000000002,0,0,1,0,0,0,0,0,0,0
0,2,2,3,1.0,14.0,1261.53,0,0,1,0,0,0,0,0,0,0
0,2,2,3,1.0,14.0,875.05,0,0,0,0,1,0,0,0,0,0
0,3,3,3,2.0,13.3,1603.93,0,0,0,0,1,0,0,0,0,0
0,0,1,2,0.0,11.6,796.08,0,0,1,0,0,0,0,0,0,0
1,3,4,4,3.0,15.6,1749.0,0,0,0,0,0,0,1,0,0,0
0,3,3,2,1.0,15.6,2304.1059,0,0,0,0,0,0,1,0,0,0
0,3,3,3,1.0,15.6,1142.0,0,0,1,0,0,0,0,0,0,0
1,2,2,3,1.0,13.3,1678.02,0,0,0,1,0,0,0,0,0,0
0,2,3,3,1.0,15.6,799.0,0,0,0,1,0,0,0,0,0,0
0,2,2,3,1.0,14.0,899.0,0,1,0,0,0,0,0,0,0,0
0,2,1,3,2.0,15.6,897.73,0,0,0,1,0,0,0,0,0,0
0,1,2,3,1.0,15.6,372.0,0,1,0,0,0,0,0,0,0,0
0,2,3,4,0.0,15.6,1119.01,0,0,0,0,0,0,0,1,0,0
0,3,3,3,1.0,16.0,1299.0,0,0,0,0,0,0,0,1,0,0
0,3,2,2,0.0,15.6,1279.72,0,0,0,0,1,0,0,0,0,0
0,3,2,3,2.0,13.3,1603.93,0,0,0,0,1,0,0,0,0,0
0,3,2,3,1.0,15.6,1229.43,0,0,0,0,1,0,0,0,0,0
1,3,3,4,1.0,15.6,1091.09,0,1,0,0,0,0,0,0,0,0
0,2,2,3,1.0,13.3,1874.0,0,0,0,0,0,0,0,0,0,1
0,0,2,1,1.0,15.6,382.0,0,1,0,0,0,0,0,0,0,0
0,2,3,3,1.0,15.6,1061.0,0,0,0,0,1,0,0,0,0,0
0,2,2,3,1.0,12.0,2236.0,0,0,0,0,1,0,0,0,0,0
0,1,1,3,1.0,15.6,527.0,0,1,0,0,0,0,0,0,0,0
0,0,2,3,2.0,15.6,379.0,0,0,0,1,0,0,0,0,0,0
0,2,2,3,1.0,17.3,992.96,0,0,0,1,0,0,0,0,0,0
1,5,4,6,0.0,17.3,3499.01,0,1,0,0,0,0,0,0,0,0
0,3,3,3,1.0,14.0,1995.55,0,0,0,0,0,0,0,0,0,1
0,3,2,3,1.0,17.3,4225.858,0,0,0,1,0,0,0,0,0,0
1,2,2,3,1.0,13.3,804.46,1,0,0,0,0,0,0,0,0,0
0,2,2,3,1.0,15.6,669.01,0,0,0,0,0,0,0,1,0,0
0,2,1,3,2.0,14.0,1172.72,0,0,0,0,1,0,0,0,0,0
0,2,3,3,3.0,14.0,856.0,0,1,0,0,0,0,0,0,0,0
1,3,3,3,2.0,15.6,1399.0,0,0,0,0,0,0,1,0,0,0
0,2,2,3,0.0,15.6,1013.0,0,0,1,0,0,0,0,0,0,0
1,3,3,4,1.0,15.6,830.39,0,1,0,0,0,0,0,0,0,0
0,2,2,2,1.0,17.3,769.33,0,0,0,0,1,0,0,0,0,0
1,2,2,3,1.0,15.6,477.6,0,0,0,0,0,0,0,0,0,0
1,2,2,3,1.0,13.3,413.0,0,0,0,1,0,0,0,0,0,0
0,1,2,3,2.0,15.6,650.36,0,1,0,0,0,0,0,0,0,0
0,0,2,3,3.0,15.6,339.0,0,0,0,1,0,0,0,0,0,0
0,3,3,4,1.0,16.0,1799.0,0,0,0,1,0,0,0,0,0,0
0,3,2,3,2.0,15.6,975.0,0,0,1,0,0,0,0,0,0,0
0,3,3,3,1.0,13.4,2139.73,0,0,1,0,0,0,0,0,0,0
0,3,4,4,1.0,16.0,2846.0,0,1,0,0,0,0,0,0,0,0
0,3,2,3,1.0,14.0,1396.0,0,0,1,0,0,0,0,0,0,0
0,0,1,2,0.0,17.3,391.0,0,0,0,1,0,0,0,0,0,0
1,3,2,3,0.0,14.0,587.32,0,0,0,0,1,0,0,0,0,0
0,3,2,3,1.0,15.6,1817.93,0,0,0,0,1,0,0,0,0,0
0,2,2,4,1.0,17.3,630.23,0,0,0,0,1,0,0,0,0,0
0,0,2,2,0.0,15.6,429.01,0,0,0,1,0,0,0,0,0,0
0,2,3,3,2.0,15.6,824.78,0,1,0,0,0,0,0,0,0,0
0,3,2,2,0.0,15.6,1222.796,0,0,0,0,0,0,1,0,0,0
1,5,5,6,1.0,16.0,3999.0,0,1,0,0,0,0,0,0,0,0
0,2,2,2,1.0,15.6,1047.53,0,0,0,1,0,0,0,0,0,0
1,2,2,3,1.0,13.9,989.47,0,0,0,0,1,0,0,0,0,0
1,2,2,3,1.0,15.6,970.48,0,0,0,0,1,0,0,0,0,0
0,2,2,3,1.0,14.0,697.36,0,0,1,0,0,0,0,0,0,0
1,2,2,3,1.0,13.3,1063.34,1,0,0,0,0,0,0,0,0,0
0,4,2,3,2.0,15.3,1829.0,1,0,0,0,0,0,0,0,0,0
1,3,2,3,1.0,15.6,407.49,0,0,0,0,0,0,0,1,0,0
0,3,4,4,1.0,15.6,1649.0,0,0,0,0,0,0,0,1,0,0
1,2,2,3,2.0,13.3,759.2,1,0,0,0,0,0,0,0,0,0
0,0,2,2,1.0,14.1,317.02,0,0,0,0,0,0,0,1,0,0
0,2,2,3,1.0,15.6,944.82,0,0,0,0,1,0,0,0,0,0
0,2,2,3,1.0,13.3,2182.8,1,0,0,0,0,0,0,0,0,0
0,2,3,3,1.0,15.6,789.0,0,0,0,1,0,0,0,0,0,0
0,3,2,3,3.0,12.0,2096.0,0,0,0,0,1,0,0,0,0,0
0,3,3,3,1.0,15.6,1999.4,0,0,0,0,1,0,0,0,0,0
0,2,1,2,2.0,17.3,523.23,0,0,0,0,1,0,0,0,0,0
0,3,2,4,1.0,15.6,876.33,0,0,1,0,0,0,0,0,0,0
1,3,3,3,1.0,15.6,646.73,0,0,0,0,0,0,1,0,0,0
0,4,3,3,1.0,13.3,1729.01,1,0,0,0,0,0,0,0,0,0
0,2,2,3,1.0,15.6,579.9,0,0,0,0,1,0,0,0,0,0
0,1,2,3,2.0,14.0,457.07,0,1,0,0,0,0,0,0,0,0
1,2,2,3,1.0,14.0,649.0,0,0,0,0,1,0,0,0,0,0
0,5,4,5,1.0,16.0,4299.0,0,1,0,0,0,0,0,0,0,0
0,1,2,3,2.0,15.6,650.36,0,1,0,0,0,0,0,0,0,0
0,4,2,3,1.0,13.3,1619.0,1,0,0,0,0,0,0,0,0,0
1,3,3,4,1.0,14.0,1449.0,0,0,0,0,0,0,1,0,0,0
0,2,2,3,1.0,13.3,779.01,0,0,0,0,1,0,0,0,0,0
0,2,3,3,2.0,17.3,862.19,0,1,0,0,0,0,0,0,0,0
1,3,3,3,1.0,14.0,950.0,0,1,0,0,0,0,0,0,0,0
0,2,3,3,0.0,15.6,779.01,0,0,0,0,1,0,0,0,0,0
0,0,1,1,1.0,11.6,458.0,0,0,0,1,0,0,0,0,0,0
0,3,2,4,1.0,15.6,732.95,0,0,0,0,1,0,0,0,0,0
1,2,2,3,1.0,14.0,877.63,0,0,0,0,1,0,0,0,0,0
0,1,2,3,1.0,15.6,465.0,0,0,0,0,1,0,0,0,0,0
0,2,2,3,2.0,15.6,459.0,0,0,0,0,0,0,0,1,0,0
0,3,2,3,2.0,15.6,635.01,0,1,0,0,0,0,0,0,0,0
0,5,3,4,1.0,14.0,4105.45,0,0,0,0,0,0,0,1,0,0
0,3,3,4,1.0,16.0,1699.0,0,0,0,0,0,0,0,1,0,0
1,2,2,2,2.0,12.3,1009.99,0,0,0,0,0,1,0,0,0,0
1,2,2,3,0.0,13.3,804.46,1,0,0,0,0,0,0,0,0,0
0,2,2,3,2.0,15.6,1518.0,0,0,1,0,0,0,0,0,0,0
0,3,3,4,3.0,17.3,1817.93,0,0,0,1,0,0,0,0,0,0
0,1,2,3,1.0,15.6,733.0,0,1,0,0,0,0,0,0,0,0
0,3,3,3,2.0,15.6,1214.45,0,0,1,0,0,0,0,0,0,0
1,3,2,3,0.0,14.0,799.0,0,0,0,0,1,0,0,0,0,0
1,3,3,4,1.0,16.0,2326.78,0,0,0,0,1,0,0,0,0,0
0,3,2,4,1.0,15.6,963.0,0,0,0,1,0,0,0,0,0,0
0,0,2,2,2.0,10.5,599.01,0,0,0,0,0,1,0,0,0,0
1,3,3,3,2.0,13.3,663.69,0,0,0,1,0,0,0,0,0,0
1,3,3,4,1.0,17.3,958.04,0,0,0,0,0,0,1,0,0,0
0,3,3,4,1.0,16.0,1471.61,0,0,0,0,0,0,0,0,0,0
0,3,2,3,2.0,14.0,1175.93,0,1,0,0,0,0,0,0,0,0
0,2,2,3,0.0,14.0,1205.5797,0,0,1,0,0,0,0,0,0,0
1,3,3,4,1.0,15.6,825.64,0,0,0,0,0,0,1,0,0,0
0,3,2,3,1.0,15.6,2031.93,0,0,0,1,0,0,0,0,0,0
1,2,3,3,1.0,13.3,1498.0,1,0,0,0,0,0,0,0,0,0
0,0,1,2,1.0,14.0,373.43,0,0,0,0,0,0,0,0,0,0
0,0,1,2,0.0,11.6,495.33,0,1,0,0,0,0,0,0,0,0
1,2,2,3,2.0,14.0,794.99,0,0,0,0,1,0,0,0,0,0
0,3,3,3,1.0,17.3,2022.3,0,0,0,0,0,0,1,0,0,0
1,5,5,5,1.0,15.6,2679.88,0,0,0,0,0,0,1,0,0,0
0,0,2,3,1.0,15.6,349.0,0,0,0,0,1,0,0,0,0,0
1,2,2,3,1.0,13.3,620.0,0,0,0,1,0,0,0,0,0,0
0,0,1,3,2.0,15.6,394.83,0,1,0,0,0,0,0,0,0,0
0,2,1,2,1.0,14.0,1182.35,0,0,0,0,0,0,0,0,0,1
0,3,3,3,0.0,14.0,1739.0,0,0,0,0,0,0,0,0,0,0
0,2,3,3,1.0,14.0,1149.0,0,0,0,0,0,0,0,1,0,0
0,3,3,3,2.0,17.3,2628.2838,0,0,1,0,0,0,0,0,0,0
0,2,2,3,1.0,15.6,1135.0,0,0,0,0,1,0,0,0,0,0
1,3,3,3,2.0,15.6,1263.99,0,0,0,0,0,0,0,1,0,0
0,2,2,3,1.0,15.6,494.81,0,0,0,1,0,0,0,0,0,0
1,3,3,4,2.0,16.0,1749.0,0,0,0,0,0,0,1,0,0,0
1,2,2,3,2.0,15.6,1031.89,0,0,0,1,0,0,0,0,0,0
0,3,2,3,2.0,15.0,1208.0,0,0,0,0,0,0,0,0,0,0
0,3,4,4,2.0,15.6,2217.07,0,0,0,0,0,0,1,0,0,0
0,3,3,4,0.0,14.0,2516.82,0,0,0,0,0,0,0,0,0,0
1,3,3,4,1.0,16.1,1499.0,0,0,0,1,0,0,0,0,0,0
0,3,2,2,1.0,17.3,1274.37,0,0,0,1,0,0,0,0,0,0
0,0,1,1,1.0,11.6,262.15000000000003,0,1,0,0,0,0,0,0,0,0
0,3,2,3,2.0,15.6,705.13,0,0,0,1,0,0,0,0,0,0
0,2,2,3,2.0,15.6,1002.59,0,0,0,0,1,0,0,0,0,0
1,3,3,4,1.0,15.6,1183.68,0,1,0,0,0,0,0,0,0,0
0,3,3,4,1.0,16.0,4138.67,0,0,0,0,1,0,0,0,0,0
0,3,3,4,1.0,14.0,999.0,0,0,0,0,0,0,1,0,0,0
1,2,3,3,2.0,15.6,729.0,0,1,0,0,0,0,0,0,0,0
1,2,2,3,2.0,13.3,420.74,0,0,1,0,0,0,0,0,0,0
1,2,3,3,1.0,15.6,949.0,0,1,0,0,0,0,0,0,0,0
1,5,4,4,3.0,15.6,1888.94,0,1,0,0,0,0,0,0,0,0
0,1,2,3,1.0,15.6,495.99,0,0,0,0,1,0,0,0,0,0
1,3,3,3,2.0,15.4,977.08,1,0,0,0,0,0,0,0,0,0
1,2,2,3,2.0,14.0,701.28,0,0,0,0,0,0,0,1,0,0
1,3,3,3,2.0,15.6,949.0,0,1,0,0,0,0,0,0,0,0
0,3,3,4,1.0,17.3,3099.98,0,0,0,0,0,0,0,1,0,0
0,3,3,3,0.0,15.6,1699.0,0,1,0,0,0,0,0,0,0,0
0,1,2,3,3.0,15.6,529.0,0,0,0,1,0,0,0,0,0,0
0,3,3,3,1.0,17.3,2673.9300000000003,0,0,0,0,0,0,1,0,0,0
0,3,3,3,1.0,15.6,1501.0,0,0,1,0,0,0,0,0,0,0
0,3,3,4,2.0,13.3,2673.9300000000003,0,0,1,0,0,0,0,0,0,0
1,3,3,3,2.0,15.6,786.14,0,0,0,0,1,0,0,0,0,0
1,3,3,4,1.0,15.6,1599.0,0,0,0,0,0,0,0,0,0,0
0,2,3,3,1.0,15.6,999.0,0,1,0,0,0,0,0,0,0,0
0,2,2,3,1.0,15.6,594.22,0,0,0,1,0,0,0,0,0,0
0,2,2,4,1.0,15.6,1021.85,0,0,1,0,0,0,0,0,0,0
1,4,4,4,1.0,14.2,2500.01,1,0,0,0,0,0,0,0,0,0
0,2,2,3,1.0,15.6,760.99,0,0,0,1,0,0,0,0,0,0
0,3,1,2,2.0,14.0,682.6600000000001,0,0,0,0,1,0,0,0,0,0
1,1,2,3,0.0,13.3,419.0,0,0,0,0,1,0,0,0,0,0
0,2,3,3,1.0,15.6,1199.0,0,0,0,0,0,0,1,0,0,0
0,3,3,3,1.0,15.6,1924.93,0,0,0,0,0,0,1,0,0,0
0,1,2,3,1.0,15.6,479.0,0,0,0,0,0,0,0,0,0,0
0,2,2,3,3.0,13.3,1058.23,0,0,0,0,0,0,0,0,0,0
1,2,2,3,2.0,12.0,684.65,1,0,0,0,0,0,0,0,0,0
0,2,1,3,1.0,15.6,801.4300000000001,0,0,1,0,0,0,0,0,0,0
0,3,3,4,2.0,16.0,1749.0,0,0,0,0,0,0,1,0,0,0
0,2,2,3,1.0,15.6,652.92,0,0,0,1,0,0,0,0,0,0
0,3,3,3,1.0,17.3,1552.82,0,0,0,0,0,0,0,1,0,0
0,2,1,3,2.0,14.0,1059.3,0,0,0,0,1,0,0,0,0,0
0,2,2,3,0.0,14.0,961.93,0,0,0,0,1,0,0,0,0,0
1,5,4,4,2.0,15.6,3099.0,0,1,0,0,0,0,0,0,0,0
0,3,4,4,1.0,17.3,3840.016000000001,0,0,1,0,0,0,0,0,0,0
0,3,4,4,3.0,16.0,1899.01,0,0,0,0,0,0,1,0,0,0
1,3,3,3,1.0,15.4,1118.25,1,0,0,0,0,0,0,0,0,0
0,2,1,4,1.0,15.6,830.32,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1.0,14.0,399.0,0,0,0,1,0,0,0,0,0,0
0,3,2,3,1.0,13.9,1978.43,0,0,0,0,1,0,0,0,0,0
0,0,2,2,3.0,13.3,749.99,0,1,0,0,0,0,0,0,0,0
0,3,3,3,2.0,14.0,2459.9300000000003,0,0,0,0,1,0,0,0,0,0
0,3,2,3,1.0,15.6,1599.65,0,0,0,1,0,0,0,0,0,0
0,3,4,4,1.0,16.0,1929.01,0,0,0,0,0,0,1,0,0,0
0,4,3,3,1.0,16.2,2789.0,1,0,0,0,0,0,0,0,0,0
0,0,1,3,1.0,15.6,405.53,0,0,1,0,0,0,0,0,0,0
0,0,2,3,2.0,15.6,399.0,0,0,0,1,0,0,0,0,0,0
0,2,2,3,1.0,14.0,755.48,0,1,0,0,0,0,0,0,0,0
0,3,3,3,1.0,16.1,1220.78,0,0,0,1,0,0,0,0,0,0
0,3,3,3,1.0,14.0,1473.83,0,0,0,0,1,0,0,0,0,0
0,3,3,3,2.0,14.0,1149.0,0,1,0,0,0,0,0,0,0,0
0,1,2,3,1.0,15.6,391.0,0,0,0,0,1,0,0,0,0,0
0,3,3,3,2.0,15.6,1599.0,0,0,0,0,1,0,0,0,0,0
0,3,3,3,1.0,15.6,899.01,0,0,0,1,0,0,0,0,0,0
